customer_id,signup_date,age,income,balance,tenure_months,transactions_30d,avg_order_value,days_since_last_login,credit_score,city,region,channel,device,device_model,plan_type,merchant_category,signup_source,postal_code,merchant_id,product_sku,notes,fraud_flag,risk_review_score,account_frozen,income_usd,monthly_spend,credit_score_bucket_num,branch_code,error_code,noise_0,noise_1,noise_2,noise_3,noise_4,row_hash
CUST-007477,2021-09-15,25.0,19867.422226513292,7759.769745683155,32.0,20.0,99.7453023121395,10.906900787757037,662.551510856446,Tabriz,central,mobile,macos,M286-B87,basic,grocery,organic,64918,MCH-278137,SKU-901209,vip,0,0.243978533617386,0,0.04492992606468882,2133.7759083242145,650.0,205,0,0.1840624582746446,-0.596209731265432,0.270359984108366,-0.4365520296287088,0.31876629264214035,1884374657
CUST-003514,2022-09-08,24.0,33155.795329642824,28139.996065366977,27.0,29.16127602474586,122.17172757203014,21.122336552842775,635.8877379382719,,west,web,ios,M130-X95,gold,food,referral,42685,MCH-671336,SKU-793621,verified,1,0.8209591947260276,1,-0.27833117199557067,3572.8359136859976,600.0,184,205,0.9944016714474798,-0.6316268422456993,0.6013074558114906,-0.05502385885304094,0.44823088983226084,2435302569
CUST-005571,2023-10-31,25.0,111576.51640052759,11442.490455986217,25.0,,88.07052542419162,7.7237372147922745,715.2296755211735,Tehran,east,call_center,android,M963-A76,basic,electronics,organic,67854,MCH-562240,SKU-317222,ok,0,0.20708927555419307,0,2.9884780040414225,,700.0,168,0,-1.2130482672000353,1.8836682513702523,-0.9926088006960497,0.06383071996522145,1.1436425161574586,7019753212
CUST-008462,2022-01-22,18.0,36046.59950006035,31207.600736244025,,16.0,64.16703939383005,6.298855968380273,,Kerman,None,partner,android,M157-B25,silver,health,ad,81662,MCH-743333,SKU-770261,verified,0,0.37260337142368405,0,1.0721326515627965,1007.3187987597133,,154,0,0.5440804677615261,0.6398294105477743,-0.6362587847436301,0.38014620204289046,-0.4028706406708228,4873580127
CUST-000220,2022-05-03,47.0,46506.208054877214,41688.38092638265,21.0,22.0,,9.545546916740772,614.0698923943112,Tabriz,west,mobile,ios,M368-C47,silver,luxury,organic,95144,MCH-402795,SKU-961221,new device,0,0.17054424414957284,0,1.5001981425296969,,600.0,191,205,0.0003421520191141844,-1.4134933732585662,-0.26859947787992483,0.2004347058665164,-1.237284032703134,7055849684
CUST-009843,2023-07-11,54.0,35566.56141131371,4827.684824180607,25.0,,95.29934843656027,7.3257434958378145,638.7475924859552,Ahvaz,north,mobile,ios,M632-A40,basic,education,organic,96852,MCH-833613,SKU-135834,verified,0,0.033512410724048036,0,0.9822363412948465,,600.0,141,101,0.3018865491298203,-0.6639851403161262,-0.5117929272298724,0.30179668971766865,0.07097467174964177,8276664769
CUST-001289,2023-06-24,47.0,28470.295846828958,,34.0,10.0,180.39787481053352,6.9348522868838245,736.4254588611532,Tabriz,east,branch,android,M562-A21,basic,fashion,organic,50727,MCH-991191,SKU-677261,high value,0,0.26782380534833083,0,1.3434765505498574,1910.9385320647602,700.0,128,205,-0.48386871239918033,-0.13472081659117033,0.08334963617707535,-0.04102562441656737,-0.8198445111462606,7655541758
CUST-003164,2022-02-08,,35143.34763318578,-5000.0,24.0,20.0,120.81847150136507,6.960675424829423,674.7246497912959,Shiraz,west,web,ios,M845-C79,basic,electronics,ad,43016,MCH-256882,SKU-353844,coupon applied,0,0.12863145875359583,0,-0.5178623215428685,2406.8880291810583,650.0,156,500,1.4532944769843419,-0.057172519502114334,-0.13934369244759312,1.805489117454097,-0.016052655352541217,8247657765
CUST-004679,2022-09-16,61.0,90446.62232153723,-565.3090903578322,22.0,18.0,90.66969163874059,10.749731517264843,653.1223747054787,Isfahan,east,web,macos,M188-A65,basic,food,ad,77878,MCH-582532,SKU-144125,coupon applied,0,0.1594555012671349,0,2.236354796764978,1679.7316677702893,650.0,287,0,0.17810541848667757,1.6990307757506193,0.9777754568550727,-0.5341233211192972,0.26945126046693396,8472853830
CUST-002619,2022-09-21,43.0,19858.939721286883,3744.308512670059,22.0,15.0,202.4066372538725,3.6010865184234033,529.7986112249131,Tehran,north,web,linux,M805-A88,platinum,gaming,organic,,MCH-771223,SKU-399939,verified,0,0.15041928808319863,0,0.3703040652911794,3104.52080178202,500.0,274,0,0.7264088287120908,-1.2759570723430262,0.5591404463070314,-2.168738943929345,-1.8636070946800287,7837513810
CUST-003613,2021-04-12,18.0,,51387.68706999105,37.0,22.0,,4.638449213859251,791.5558880380344,Mashhad,west,mobile,ios,M512-C88,None,travel,organic,56865,MCH-855314,SKU-786344,manual review,0,0.170483052103638,0,,,750.0,178,0,1.109274948101312,-0.25454609453605076,0.28643261970952943,-0.13733251346405628,0.5743906907433554,3824500064
CUST-000044,2025-11-06,18.0,29225.235795196528,2537.3582465994823,31.0,15.0,,,,Arak,south,mobile,android,M707-X12,platinum,electronics,unknown,14204,MCH-771598,SKU-445009,verified,0,0.17573124490669667,0,0.40118307441394246,,,103,0,0.8657128389991927,0.209828951091257,1.0847605663052398,-0.19979189592318725,-1.1205115011507116,4996995637
CUST-007970,2021-12-15,35.0,38736.123680782,21761.278739206395,34.0,27.0,65.65599651146496,10.874741900544127,637.0222187257053,Shiraz,west,call_center,macos,M686-B56,basic,gaming,ad,42477,MCH-383759,SKU-870549,ok,0,0.3290716635652414,0,0.51400169934123,1915.8745604234766,600.0,148,101,0.2447300109040211,-2.1038010128153943,0.14895067520648372,-0.3127109769632573,0.2959483669626501,2685449564
CUST-006638,2023-06-25,35.0,33827.49158255709,33589.38637911631,35.0,10.0,,11.874868060520102,711.9668288657829,Qazvin,south,web,android,M985-X56,platinum,education,referral,13973,MCH-116032,SKU-845136,vip,0,0.07219301857578367,0,1.1770427895930464,,700.0,113,404,-0.014925428291637075,-0.9741904991479894,0.8961578139132997,-0.7069237514159068,-0.3187546623082349,5044352965
CUST-003793,2022-11-04,40.0,43267.069721836306,45062.38523268045,27.0,19.0,,43.715626083346635,563.8028366615839,Arak,central,web,linux,M194-B69,basic,grocery,None,46507,MCH-395471,SKU-876412,ok,0,0.14982061881105502,1,0.743287320884805,,550.0,148,101,1.660713645673865,1.321446979236666,-1.8774888247364774,-0.8316768604801771,0.3946889211687789,5953281516
CUST-003572,2023-06-09,32.0,19054.022067506485,37207.76909901101,35.0,22.0,60.41042159723189,14.985902613778357,727.3569472984598,Karaj,west,mobile,windows,,basic,None,ad,19736,MCH-585224,SKU-659117,ok,0,0.24614900104610682,0,1.491093574220518,1444.419628159176,700.0,261,205,1.8622153711808849,1.3101667233414918,-0.2872825584431884,0.0739768073561003,-0.2688791769405458,8725507533
CUST-003724,2023-07-03,45.0,15000.0,50297.2673988146,26.0,15.0,81.40041529662943,0.059520318302715806,615.9689165619561,Qom,west,mobile,android,M703-X87,silver,fashion,ad,72077,MCH-539744,SKU-703710,verified,0,0.2625863526233966,0,0.15010316451242914,1184.9206534237346,600.0,256,0,0.11156543265802281,-0.37335023021884395,-2.624689309587466,-0.22114949308858656,-2.7469497295167495,6947566096
CUST-001504,2025-07-03,30.0,37189.53749933253,-5000.0,34.0,21.0,11.774803152681415,19.530038503504986,,Shiraz,None,mobile,android,M160-A13,basic,food,ad,58665,MCH-763289,SKU-375059,coupon applied,0,0.2227640999510966,0,0.6856068467408393,229.40260789951503,,267,0,0.09463436288039362,0.9017334325759855,-0.23754895747835902,-0.8726040181094387,-1.7975640137015816,5764440310
CUST-005650,2023-04-15,34.0,15000.0,25885.86418435679,35.0,18.0,19.70367822982575,9.124379018994539,805.3672499447705,Ahvaz,south,web,android,M105-A68,silver,health,organic,94369,MCH-371815,SKU-497915,verified,0,0.1784645334189601,0,-0.017147146638582966,376.76977409351355,800.0,235,404,0.24916979330939798,-0.4518910894795994,1.0136219423505435,0.12992830065071218,-0.303165806505985,1358781630
CUST-009899,2024-12-28,33.0,23671.09632705748,,33.0,19.0,,5.169580539905819,692.9713125760163,Arak,central,web,windows,M961-Z71,gold,health,unknown,77792,MCH-637610,SKU-900565,ok,0,0.26297523954418206,0,0.6332060082008822,,650.0,252,0,2.0738788699370323,0.3230956744887216,0.19188650792838322,-0.1839234622829699,0.59146009148401,6065721053
CUST-003440,2024-02-18,,63761.17129549132,10774.331113821634,24.0,19.0,67.66776143391564,19.821041758973752,738.9517814885362,Shiraz,west,web,windows,M866-B41,gold,home,event,52050,MCH-918464,SKU-969767,verified,0,0.49042795859055144,0,1.381128686138216,1338.8594993283234,700.0,273,101,0.5943202416921118,-0.737769036295149,0.19460681677701366,-1.1775865099387925,-0.6909430030587979,2395883916
CUST-001893,2022-12-11,29.0,41226.617722980765,4725.300993133074,,17.0,36.96222366179863,17.795665330611413,638.2125472843022,Esfahan,north,call_center,ios,M994-Z50,None,electronics,ad,67767,MCH-346023,SKU-675555,vip,0,0.1625363625017912,0,2.039107321332191,657.3949259112851,600.0,166,0,-1.4970238021616065,0.6595361173620936,-0.4115476211572625,-1.9996880248011886,-2.17322396329081,1327441157
CUST-009390,2021-10-24,42.0,66386.13755347257,16638.28235269527,24.0,15.0,68.94808417938621,9.617771583260046,687.4787297484568,Rasht,central,mobile,ios,M355-C57,basic,education,ad,,MCH-649788,SKU-160807,ok,0,0.15796003750596685,0,1.4770068669208052,967.7947660972103,650.0,193,205,-1.0959387299396603,0.9494784406043535,-1.0571150856846607,-1.2790968893925814,0.19528083423650766,6522489312
CUST-005256,2023-01-29,46.0,19305.46742528409,36718.10353079217,26.0,20.0,46.64673234375256,0.8453788828235521,532.6484483893607,Isfahan,east,web,android,,silver,health,organic,15723,MCH-253389,SKU-818097,late payment,0,0.11913322708043111,0,0.8970068678318671,1016.5661216255655,500.0,257,0,-0.3540244587791949,0.22784567128718677,0.789768394913939,1.2015121765555354,0.3475968815877691,7804385694
CUST-001956,2025-08-04,38.0,22321.65221781059,17414.07824543712,26.0,28.85958342039926,44.25988761143179,18.6252222369891,519.5656428093488,Ahvaz,west,call_center,android,M528-X87,basic,education,organic,17356,MCH-158446,SKU-614414,high value,1,0.6732544738385902,1,0.4594233550682805,1329.6469477658657,500.0,184,0,0.11390449444849989,-0.7452698660438546,-0.036105122209286515,0.7356232865791886,-1.456332891777295,8758352657
CUST-005168,2022-07-15,35.0,111114.56854996069,,30.0,15.0,159.94048289938286,1.993251507951139,850.0,Karaj,central,,android,M279-A14,None,food,organic,82599,MCH-639175,SKU-620205,verified,0,0.14238410210347982,0,2.605956796435685,2572.6424865843137,850.0,216,0,-0.9467152201926051,-0.7954118011458692,0.8990788458101696,0.6041222351531644,0.1220322474765102,7758551977
CUST-004815,2023-05-14,,,8817.337588250972,33.0,16.0,65.8772344405012,,555.0947495306109,Qazvin,north,mobile,android,M264-X50,silver,luxury,ad,54276,MCH-424687,SKU-686501,,0,0.15200131747675766,0,,983.3185020757877,550.0,142,0,-0.5516291576489719,0.11967293840927296,0.8005995700091636,-0.49084972067404076,0.35781097858141997,8218575133
CUST-006370,2021-01-24,,46633.245475548516,-5000.0,36.0,17.0,40.356721287158514,1.7706068416199747,596.0186926003762,Qom,south,web,android,M565-Z40,basic,education,ad,21061,MCH-247618,SKU-336158,ok,0,0.0,0,0.9187489990728829,651.8069637185238,550.0,224,500,-1.4774526725444508,1.2671272998813405,-0.38977686317404586,-0.4286361893603259,1.578971643251729,7681456974
CUST-001506,2022-05-18,37.0,15000.0,25637.537740597327,37.0,21.0,117.83971501301454,17.372929986953658,628.1139255549929,Tehran,east,web,android,M510-Z37,basic,home,affiliate,15643,MCH-616311,SKU-232793,ok,0,0.33295389092562344,0,-0.8505267618547374,2712.384772440676,600.0,219,0,-0.3811937912848708,1.5944247018016786,-0.23629239869659271,-0.8477652744485441,0.16746340752090386,4328394273
CUST-000671,2023-07-11,32.0,63025.28986935621,-5000.0,36.0,23.0,95.23380837147442,,690.4766555867121,Shiraz,east,web,ios,M598-A11,silver,health,organic,25437,MCH-809418,SKU-116963,new device,0,0.21436750565383145,0,1.3000443228424108,2163.80552998468,650.0,178,205,-1.616506982604646,0.3454148087275345,-0.9386003611526327,0.13230912425382632,0.6839562818576297,5985010033
CUST-008973,2025-11-24,31.0,15933.42156068984,40525.28749339853,30.0,14.0,21.58398539029255,49.91530726017584,680.2816598513537,Qazvin,central,web,linux,M948-B31,platinum,health,organic,61659,MCH-328716,SKU-393860,coupon applied,0,0.1591087362825471,0,0.49088504766818913,311.45329835445074,650.0,248,0,0.7508859163712039,-0.09552341669199343,0.10866784645126931,0.6041704859381348,1.6521889168217978,2369529426
CUST-007174,2025-10-27,29.0,29349.190198058,14785.471026951702,34.0,16.0,18.07476216780869,1.6501822332719964,622.4126936409973,Qazvin,central,branch,android,M731-X46,basic,home,referral,86750,MCH-543741,SKU-707871,ok,0,0.034074747099541114,0,0.3755236210448772,268.41861477868713,600.0,175,0,1.346612988240198,0.5027082140468685,1.823129142451094,-0.7981260786886155,0.8878986807363046,6697939186
CUST-000898,2021-09-20,29.0,23658.33923643925,13867.439567758222,26.0,18.0,78.41964183777127,1.3321049339991284,654.403793712973,Karaj,east,branch,android,M461-Z62,basic,electronics,organic,,MCH-766910,SKU-393079,verified,0,0.2109402339634348,0,0.17290915022493603,1307.8847103917255,650.0,173,0,0.887903937139716,-0.36071466578961275,-0.8856944433249507,0.17525915125655042,0.12649696527345763,1048971384
CUST-009222,2021-12-27,35.0,,7647.775928829654,24.0,19.0,,3.269268820694933,648.6266017118093,Tabriz,west,mobile,other,M673-A42,basic,utilities,ad,72120,MCH-513796,SKU-924498,vip,1,0.17879001346383297,1,,,600.0,163,0,-0.3956227997321823,0.7293562604101379,0.7849303810901604,0.5636453523478272,0.7967156935991192,3535769431
CUST-002667,2025-07-30,-5.0,39279.80834173619,4664.186008775158,29.0,19.0,29.83295160443898,7.656037590589188,600.8737465616819,,south,web,linux,M729-X78,None,None,affiliate,27949,MCH-987488,SKU-758214,,0,0.16468376857143868,0,-0.3784625477591539,525.7093471622488,600.0,110,0,-0.4855348397101852,0.38872279564380396,0.27794982096020093,0.17831506463994945,-1.3947599845254375,6808631678
CUST-003194,2025-09-29,42.0,43217.29783343486,-5000.0,33.0,23.0,68.96460525018118,3.645444760490521,670.4602859544083,Tehran,central,web,ios,,platinum,grocery,organic,10933,MCH-905886,SKU-433577,verified,0,0.27706358717032253,0,0.8733622373702954,1682.9792190874778,650.0,241,0,0.666988389111124,-2.212369194140789,0.1196175822131425,-0.4591356670710249,2.9272609917605554,2159680572
CUST-002891,2022-11-01,35.0,20829.668437690587,,,18.0,104.83747526743397,4.972371888402197,577.7192512266009,Yazd,central,mobile,macos,M757-B95,basic,electronics,unknown,71371,MCH-707496,SKU-271714,suspicious pattern,0,0.08766167714717779,0,1.6585540011801025,2021.878622657508,550.0,287,0,-0.7666007466700631,0.0823264297919638,-1.236554084630707,-0.49032839042829085,0.5650092665261144,1152396685
CUST-008290,2023-06-04,18.0,56579.22467511308,51592.5645281762,20.0,20.0,67.6629873626594,9.165489904904181,685.0418827172635,Tehran,west,branch,android,M274-X57,silver,travel,affiliate,43929,MCH-790991,SKU-861780,verified,0,0.23100912309794813,0,2.238796401917857,1392.3623859408037,650.0,296,404,-1.9163282515292779,1.9519193955423164,-0.6090065320513866,-1.2275767060257636,0.4315935259996273,8077683931
CUST-002622,2024-11-07,18.0,39913.07303857867,34116.91075066148,32.0,31.442944929053247,156.12032850578092,16.180742255391763,,Yazd,north,call_center,windows,M453-C40,gold,luxury,None,26764,MCH-941083,SKU-534854,suspicious pattern,1,0.7787357469180818,1,0.9804080362693123,4596.96242488707,,194,0,-0.4618018897730791,-0.17682788653086082,-0.0877369089900217,-0.2729626675025968,-0.2986207854431145,5829808963
CUST-006111,2023-06-14,18.0,30322.48970204712,18728.658987635616,24.0,20.0,58.950681324835564,14.710730846264202,658.788627240724,Rasht,central,None,windows,M536-Z14,silver,grocery,ad,22997,MCH-264868,SKU-264718,late payment,0,0.3026971094153813,0,0.3407583689704554,1105.3050848510893,650.0,237,101,0.9390369535837527,-0.7770336670964803,-0.48909095947809383,-0.10330640817932986,-1.8066234125993033,3460297992
CUST-006056,2025-07-31,44.0,20445.385008476587,51470.45562275105,23.0,22.0,58.23117045953102,0.3947828343191371,,Kermanshah,north,mobile,ios,M917-A18,basic,luxury,referral,48110,MCH-959833,SKU-398899,verified,0,0.14879562571282617,0,0.4704340960753092,1364.87765317278,,111,0,-0.6180006051670835,-0.0032234098813766878,-0.4814399810020027,0.7016723946416077,-0.9851192700268072,1929880871
CUST-000003,2021-12-21,52.0,28287.38538407044,-5000.0,31.0,13.0,35.31541151214587,5.80154044141917,729.3107237873534,Yazd,west,web,ios,M164-A53,basic,automotive,event,95888,MCH-447361,SKU-653010,high value,0,0.12312688234062104,0,0.6881578974444351,466.5616413424957,700.0,113,205,-0.3673456905816984,-0.4339813718898108,1.082787566413786,-2.0227804946484764,-0.4658615621818756,3878278596
CUST-002371,2022-02-11,18.0,,17256.532457660633,24.0,29.0,,2.7742495601850443,727.979620719008,Yazd,central,web,android,M773-Z94,gold,food,unknown,20193,MCH-122254,SKU-463042,late payment,0,0.1602112421561418,0,,,700.0,139,0,0.8596422850267417,0.7440888203760653,1.4615215295126796,0.46227479761867507,1.3588404669114833,6576556707
CUST-008941,2022-12-04,31.0,55639.26528546398,,27.0,18.0,25.74735884976968,,,Shiraz,west,web,windows,M670-A84,basic,food,organic,77709,MCH-435506,SKU-367187,,0,0.3105768087336598,0,2.051726867246845,436.6841554479459,,231,0,-0.26621102190392376,-0.35826940986867634,1.765304068994094,1.635227312997639,-0.505191097570215,1138991247
CUST-001770,2021-04-01,28.0,20210.158120638604,-1280.1321684463564,36.0,20.0,,53.85579562254041,520.8642324228729,Tabriz,central,mobile,android,M554-X83,gold,electronics,None,95480,MCH-628957,SKU-363725,vip,0,0.3615068772422769,0,1.7924879566853775,,500.0,177,500,-2.21802287900162,1.4287768394844387,-0.19637824644286164,-0.5550259041885314,-0.5028863999239055,2848727725
CUST-008569,2024-11-29,39.0,40102.40121758352,17659.944060108402,29.0,17.0,60.695459954011,6.825350758252473,731.8963728095653,Qazvin,south,mobile,android,M778-B80,gold,fashion,ad,11690,MCH-185886,SKU-406261,,0,0.15320834082690898,0,0.8499267475981092,939.4508735914684,700.0,160,0,0.42435360354478796,-0.13802364835194858,-0.08005598379951236,-0.0659191646606021,0.5744111648330654,4106691971
CUST-006129,2023-11-02,29.0,112007.38781705247,17840.32241747524,31.0,,61.792706228490765,0.669196481021662,630.9371144274666,Arak,north,partner,None,M630-X89,gold,grocery,unknown,19052,MCH-225166,SKU-738165,verified,0,0.124394175921807,0,2.0109993453138815,,600.0,104,0,-0.8710590043020852,0.20174586013115592,0.6832166321046598,0.36559169495103816,-0.0775900326446432,3085352758
CUST-000532,2021-08-16,46.0,,,36.0,13.0,46.107299329061384,18.704505584984435,551.0671878369834,Yazd,central,mobile,ios,M825-A31,basic,health,ad,69325,MCH-618127,SKU-874297,new device,0,0.15576422755684438,0,,570.5884478613904,550.0,111,0,1.1117826466668854,0.43932033994122444,-2.114633688896682,-2.4389381689904654,0.8932707974345486,3454527083
CUST-008688,2021-11-20,,,12110.866105120178,32.0,18.0,39.512832999401816,11.864526223266044,581.8943417096548,Arak,central,web,android,M792-C36,None,gaming,event,67647,MCH-519234,SKU-366082,high value,0,0.4249537456524186,0,,754.7032187390236,550.0,178,0,-0.597575837314044,1.3802384473786329,-1.0198742522271604,0.7297377695122528,-0.5939754444025876,5713235949
CUST-008714,2024-07-14,45.0,27290.18076230752,8788.180374494423,29.0,15.0,25.776093525853955,15.273843957659544,681.6605864743624,Shiraz,north,web,android,M420-A83,gold,gaming,ad,27579,MCH-527505,SKU-386460,new device,0,0.17609295108376943,0,0.9111743454414085,418.91768945185873,650.0,151,101,0.283076833424635,-0.25994279859873604,1.1357498090789746,0.8144695231150066,-1.3031459637242515,4651927992
CUST-006721,2024-04-11,,48374.93276376141,1754.2156580318333,,,117.38144121903808,8.078140250462775,,Shiraz,central,branch,android,M342-Z33,basic,gaming,event,49788,MCH-598680,SKU-239327,ok,0,0.30305911495643867,0,0.8642323078263846,,,109,0,-1.0303752679388765,-1.3860282472363878,-1.388392950500169,-0.12881009144369684,-0.14206670143119635,1720130510
CUST-006179,2021-08-24,36.0,25819.504488367722,,19.0,11.0,61.23228158061188,31.9515886874526,,Tabriz,central,web,android,M877-A23,silver,health,referral,38403,MCH-305263,SKU-948095,ok,0,0.24400073507354517,0,-0.46725475739658606,606.90097959847,,205,0,-0.691517920090797,-0.11950360866215239,0.8520891426968028,-1.1717437867593525,0.5678066203947358,2739311096
CUST-003121,2025-05-23,61.0,25771.94492339811,-406.68033411362376,23.0,22.0,61.70620647639731,11.43188076766583,581.6339666486298,Mashhad,east,web,android,M518-B81,basic,travel,organic,21423,MCH-769562,SKU-666681,coupon applied,0,0.2933799066398233,0,0.22832592894014664,1263.8803649325755,550.0,208,205,-1.2045807927132972,-1.0969573557897108,0.05025025367666965,0.08849753595557289,0.6839161251522671,1544926863
CUST-009089,2025-01-14,27.0,30264.76304421533,-5000.0,,20.0,57.251614905479315,53.164249457211156,717.2168757199249,Tehran,west,call_center,ios,M283-B72,None,fashion,referral,51556,MCH-917018,SKU-311141,verified,0,0.1689355880402788,0,0.012601614063058375,1155.0040875818318,700.0,181,0,-2.223957643759971,-0.8901095234902264,0.9729226347528277,1.5164491131984383,-0.5368661791825409,8546821250
CUST-000732,2025-08-20,44.0,74193.15086525935,136.6516658037217,29.0,,32.096065530551584,2.8511579980959727,727.8941690538595,Isfahan,south,None,ios,,silver,education,unknown,51907,MCH-615662,SKU-684519,ok,0,0.2635525648956139,0,1.7080022082200872,,700.0,118,205,0.7442544244685985,-0.42484490150649956,-2.7398434712688116,0.5416749320922277,-0.5789486787416234,3298453032
CUST-003407,2025-10-01,,42864.76258251705,40569.036923165826,35.0,13.0,102.48213893740586,7.305112235253784,565.3327343431649,Ahvaz,south,branch,android,,basic,health,unknown,54726,MCH-470822,SKU-192547,late payment,0,0.33090742691033914,0,0.9213724933263968,1463.5471327586818,550.0,293,0,-1.4503872110818408,-0.44396447291474767,0.41334220406696753,-1.4503922905750586,-0.664222589138232,5059182972
CUST-002340,2024-09-20,,15000.0,1132.4726082716352,29.0,,146.08449023744234,9.015483170928292,708.2548470627088,Arak,east,web,None,M246-X63,basic,home,referral,57441,MCH-362470,SKU-607308,ok,0,0.11577434342674046,0,0.47667371327122476,,700.0,198,0,0.5460513173668652,-1.0227967654502483,0.2571443689126194,0.04611713756638187,0.7109047875586472,2199875278
CUST-006068,2022-08-17,39.0,33947.734581041994,-2611.979516118663,29.0,16.0,185.68924703635267,12.838871847447438,704.6858189050331,Arak,west,None,macos,M896-X88,basic,travel,organic,42346,MCH-438354,SKU-487338,ok,0,0.1343273682839879,0,1.0233176702349587,2883.777735464264,700.0,173,0,-0.3263200970027614,-0.03007144468527306,-0.2130385838896988,-0.46974513313079264,0.6166711564802614,6703470581
CUST-005943,2022-11-16,53.0,48693.5703487158,-5000.0,27.0,25.0,94.46066019999174,19.17509641646047,544.2864256777552,Rasht,south,call_center,windows,M399-Z71,silver,gaming,ad,98564,MCH-822706,SKU-849889,,0,0.09721781656335121,0,2.0574224577566915,2581.820767807196,500.0,228,101,1.8118380843265225,0.25132680034892546,-1.132030132805787,0.05556296932639987,0.7074001143332855,3393966708
CUST-002566,2023-10-13,47.0,,-5000.0,22.0,14.0,84.76822952480686,0.6597546657136971,691.9407192929843,,None,web,android,M311-A89,gold,food,ad,48939,MCH-929334,SKU-507846,verified,0,0.2450959963734699,0,,1156.7743596400803,650.0,216,0,0.26886739413442223,0.8137143191833897,-0.7229123396964523,-0.9670392219052983,1.366208594729228,5632390012
CUST-007852,2022-03-10,36.0,,4840.84329895036,27.0,29.0,81.04773109991608,16.16784376719677,627.0515382182813,Tehran,south,web,android,M981-C28,basic,luxury,ad,79938,MCH-556831,SKU-196900,suspicious pattern,0,0.28083023311910316,0,,2260.937936494585,600.0,110,0,1.1998434658706079,1.3476056204513092,-0.893744015845577,-1.976587441134485,-2.0340897060267036,7159340379
CUST-007948,2024-12-12,40.0,24220.387950276676,579.5110261341779,31.0,11.0,150.43739326714697,1.72093859164064,627.9939658700407,Yazd,north,call_center,android,M668-A13,silver,grocery,ad,29221,MCH-349835,SKU-174589,late payment,0,0.25295457651280506,0,1.2182848988509463,1514.4878799471248,600.0,172,0,0.940022657608137,-0.4068927669488224,0.24565643949133348,0.674000182748555,-0.5833645855079024,5018578200
CUST-006825,2023-10-26,46.0,46050.18924797785,15695.351403277096,22.0,17.0,303.9376400103938,15.318761071018345,748.6648390919001,Sari,None,web,android,M406-A83,silver,gaming,ad,76030,MCH-508800,SKU-263650,coupon applied,0,0.28695303346942846,0,1.3746464955418682,5136.172121062266,700.0,259,0,0.8069051912766418,1.5314589952905613,-0.5561817252289067,-0.1942209792485395,0.3314544293470597,3243798375
CUST-009081,2024-12-12,45.0,27372.034485846634,6190.484029906797,22.0,13.0,80.75634697276452,4.046333436604861,523.4995120108101,Qom,south,mobile,android,M608-Z63,basic,electronics,referral,42632,MCH-530975,SKU-136506,,0,0.0,0,0.4545446738692694,1054.319301144638,500.0,175,0,0.06478779781384582,1.3006235365202707,1.9604861101631803,-2.1527978148051785,0.060147608904224596,3733984777
CUST-008584,2021-10-04,28.0,37162.932231932944,,20.0,16.0,177.17871709229232,9.402037582043473,625.2114695883895,Sari,east,web,ios,M386-X63,silver,education,affiliate,,MCH-888407,SKU-575809,manual review,0,0.2701694253123046,0,1.9408235260970421,2581.6640745700965,600.0,155,0,0.16313473031218817,0.7498161696306993,-0.19665936949229992,-0.8096707451859894,-0.2758768681504595,3082062971
CUST-006110,2021-09-13,59.0,32883.18293888198,-2119.8366977642854,,,66.11731880669495,8.215326550464754,679.6929426154741,Tabriz,east,web,android,M172-B89,basic,gaming,ad,73059,MCH-196763,SKU-382632,late payment,0,0.13115334783347746,0,-0.1335863609720368,,650.0,288,0,-0.28611704385404046,0.384018801721728,-0.6374629279523016,0.24187452437298348,0.3879946047713301,5763613469
CUST-009042,2025-08-28,37.0,42843.42170548937,-5000.0,35.0,20.0,180.88138588167635,19.157270902259413,570.8554718183306,Tabriz,central,mobile,None,M840-Z59,basic,electronics,ad,34620,MCH-598267,SKU-888427,verified,0,0.3661533604894257,0,0.6906439243816509,3426.6563167299473,550.0,203,0,-0.788691599680173,0.27777735850271656,-0.0026897145290776447,-0.16071530487036934,-0.6716019996666792,8256030420
CUST-001256,2024-04-07,48.0,29449.65539141519,,37.0,22.0,,0.33603718907710867,647.8551410837669,Sari,north,mobile,macos,M150-C58,platinum,grocery,ad,33092,MCH-788114,SKU-164440,new device,1,0.28628169381944085,0,0.8000097394916312,,600.0,293,101,1.1064663026501849,-0.5236864680127218,-0.23105253179820673,1.254250585576287,-0.9011441951377399,7841493024
CUST-002105,2024-01-21,62.0,,8136.277357121328,33.0,14.0,30.88536306245747,14.44596993378597,,Ahvaz,central,web,ios,,None,food,organic,83380,MCH-841190,SKU-329582,ok,0,0.3620253519074862,0,,424.72488157927,,158,0,0.3015181158077095,-0.46504734199413433,0.3287505332654219,-0.06846183635613134,0.7003582968139538,6329100014
CUST-006848,2025-04-21,41.0,27298.589536673455,15912.361089719745,22.0,21.0,39.309900486856066,21.742416705580805,674.0709454153765,Tehran,south,web,android,M541-X94,basic,travel,None,35670,MCH-204728,SKU-906753,new device,0,0.19609905884181636,0,0.1873406163825997,874.9029118368213,650.0,262,101,0.5327559804773595,0.05099063317825852,1.420971600388183,0.561794038130982,0.43098722858991767,1064523690
